COMPLAINT ID,COMPLAINT TYPE,ADDRESS,STREET NUMBER FROM,STREET NUMBER TO,DIRECTION,STREET NAME,STREET TYPE,INSPECTOR,COMPLAINT DATE,COMPLAINT DETAIL,DATA SOURCE,RESOLUTION,RESOLVED DATE,LATITUDE,LONGITUDE,LOCATION
601383063,Construction and Demolition,3358 N SEMINARY AVE,3358,,N,SEMINARY,AVE,417337,2023-06-22T00:00:00Z,,DEPT. OF PUBLIC HEALTH,Resolved,2023-06-23T00:00:00Z,41.94343897757,-87.65678926869,POINT (-87.656789268691 41.94343897757)
601445626,Noise Complaint,3500 W FLOURNOY ST,3500,,W,FLOURNOY,ST,129151,2023-09-30T00:00:00Z,a big generator is on the 2nd floor in the back porch to get lights in the apartment and its very loud,DEPT. OF PUBLIC HEALTH,Resolved,2023-10-02T00:00:00Z,41.87280179363,-87.71330682612,POINT (-87.713306826124 41.87280179363)
601437101,Construction and Demolition,4339 N MONTICELLO AVE,4339,,N,MONTICELLO,AVE,379542,2023-09-18T00:00:00Z,Gayle emailed the 33rd ward Aldermanic office with complaints of a remodeling taking place next door to her home. She stated that shingles and other hazardous materials from the site are being discarded into her backyard and another neighboring home.,DEPT. OF PUBLIC HEALTH,Complaint Valid,2023-09-19T00:00:00Z,41.96040100263,-87.71909104004,POINT (-87.719091040045 41.960401002627)
601298588,Illegal Dumping Work Order,4300 W CULLERTON ST,4300,,W,CULLERTON,ST,425726,2023-01-24T00:00:00Z,,DEPT. OF PUBLIC HEALTH,Resolved,2023-01-25T00:00:00Z,41.85441733318,-87.73227709551,POINT (-87.732277095509 41.854417333185)
601397962,Noise Complaint,1259 S LOOMIS ST,1259,,S,LOOMIS,ST,417325,2023-07-17T00:00:00Z,,DEPT. OF PUBLIC HEALTH,Alleged violation not found,2023-07-19T00:00:00Z,41.86520720571,-87.6613748102,POINT (-87.661374810203 41.86520720571)
601369459,Air Pollution Work Order,1415 W LEXINGTON ST,1415,,W,LEXINGTON,ST,10937,2023-06-02T00:00:00Z,: they have a slab of cow manure in front of the property,DEPT. OF PUBLIC HEALTH,Alleged violation not found,2023-06-05T00:00:00Z,41.87240847689,-87.66238640598,POINT (-87.662386405982 41.872408476888)
601419343,Noise Complaint,5308 N NAGLE AVE,5308,,N,NAGLE,AVE,417325,2023-08-20T00:00:00Z,,DEPT. OF PUBLIC HEALTH,Alleged violation not found,2023-08-21T00:00:00Z,41.97778467954,-87.78798216385,POINT (-87.787982163854 41.977784679544)
601346039,Noise Complaint,1858 S ASHLAND AVE,1858,,S,ASHLAND,AVE,129151,2023-04-30T00:00:00Z,"&nbsp;THIS NOISE IS MONDAY, TUESDAY, THURSDAY, FRIDAY, SATURDAY AND SUNDAY. AROUND 8AM, 230-3 PM&nbsp;",DEPT. OF PUBLIC HEALTH,Resolved,2023-05-02T00:00:00Z,41.85601578487,-87.66624434831,POINT (-87.666244348306 41.856015784874)
601451042,Noise Complaint,6545 N AVONDALE AVE,6545,,N,AVONDALE,AVE,129151,2023-10-09T00:00:00Z,PER CALLER- THERE IS SOME BLUE EQUIPMENT ON THE SIDE OF THE BUILDING THATS NOISE 24 HOURS A DAY,DEPT. OF PUBLIC HEALTH,Resolved,2023-10-11T00:00:00Z,41.99951569343,-87.81438045869,POINT (-87.814380458692 41.999515693432)
601331212,Noise Complaint,39 W DIVISION ST,39,,W,DIVISION,ST,417325,2023-04-06T00:00:00Z,,DEPT. OF PUBLIC HEALTH,Alleged violation not found,2023-04-06T00:00:00Z,41.903812639,-87.63005690305,POINT (-87.630056903054 41.903812639002)
601367459,Air Pollution Work Order,2055 W PERSHING RD,2055,,W,PERSHING,RD,417337,2023-05-31T00:00:00Z,,DEPT. OF PUBLIC HEALTH,Alleged violation not found,2023-06-02T00:00:00Z,41.82297276573,-87.67702220738,POINT (-87.677022207376 41.822972765727)
601308150,Construction and Demolition,2935 N KENNETH AVE,2935,,N,KENNETH,AVE,425726,2023-02-21T00:00:00Z,,DEPT. OF PUBLIC HEALTH,Resolved,2023-02-21T00:00:00Z,41.93452787327,-87.7379726371,POINT (-87.737972637103 41.934527873274)
601401618,Noise Complaint,5363 N LOWELL AVE,5363,,N,LOWELL,AVE,417325,2023-07-24T00:00:00Z,: Industrial equipment noise before 7am!,DEPT. OF PUBLIC HEALTH,Resolved,2023-07-25T00:00:00Z,41.97954608428,-87.73761548967,POINT (-87.737615489672 41.979546084284)
601321599,Air Pollution Work Order,4401 N MILWAUKEE AVE,4401,,N,MILWAUKEE,AVE,3308,2023-03-22T00:00:00Z,SCHOOL BUS L/P 87625(POSSIBLE28),DEPT. OF PUBLIC HEALTH,Alleged violation not found,2023-03-22T00:00:00Z,41.96073630103,-87.75439113227,POINT (-87.754391132274 41.960736301028)
601405928,Construction and Demolition,5606 W CULLOM AVE,5606,,W,CULLOM,AVE,3308,2023-07-29T00:00:00Z,,DEPT. OF PUBLIC HEALTH,Alleged violation not found,2023-08-01T00:00:00Z,41.95876352606,-87.7674830912,POINT (-87.767483091201 41.958763526064)
601325986,Air Pollution Work Order,4851 W WRIGHTWOOD AVE,4851,,W,WRIGHTWOOD,AVE,3308,2023-03-28T00:00:00Z,CALLER STATES THAT THIS COMPANY IS SANDBLASTING WORKING ON A BUILDING WHERE THE DUST IS HORRIBLE AND CAUSING PEOPLE TO NOT BE ABLE TO BREATHE IT IS TOO MUCH AND A HEALTH HAZARD PEOPLE IN AREA ARE COUGHING,DEPT. OF PUBLIC HEALTH,Alleged violation not found,2023-03-29T00:00:00Z,41.92777401455,-87.74848495344,POINT (-87.748484953441 41.927774014551)
601472595,Asbestos Work Order,2119 N LEAVITT ST,2119,,N,LEAVITT,ST,379542,2023-11-19T00:00:00Z,Fireside Club LTD C/o President Terry Lewis P.O. Box 577618 Chicago Illinois 60657 United States9x9 asbestos tiles on main and basement floors. Cracking and old. Inadequate protective treatment coverage to prevent escape of asbestos fibers to public area.&nbsp;,DEPT. OF PUBLIC HEALTH,Resolved,2023-11-20T00:00:00Z,41.92054966095,-87.68246342041,POINT (-87.682463420411 41.920549660949)
601290329,Construction and Demolition,5524 W BRYN MAWR AVE,5524,,W,BRYN MAWR,AVE,379542,2023-01-01T00:00:00Z,,DEPT. OF PUBLIC HEALTH,Resolved,2023-01-05T00:00:00Z,41.98305426843,-87.76706426323,POINT (-87.767064263227 41.983054268427)
601476677,Construction and Demolition,935 N DAMEN AVE,935,,N,DAMEN,AVE,3308,2023-11-29T00:00:00Z,&nbsp;construction debris/glass is falling into callers gangway,DEPT. OF PUBLIC HEALTH,Alleged violation not found,2023-11-30T00:00:00Z,41.89880980457,-87.67698781655,POINT (-87.676987816546 41.898809804566)
601364074,Construction and Demolition,2101 W POLK ST,2101,,W,POLK,ST,3308,2023-05-24T00:00:00Z,,DEPT. OF PUBLIC HEALTH,Alleged violation not found,2023-05-26T00:00:00Z,41.87132685804,-87.67902440419,POINT (-87.679024404192 41.871326858043)
601415992,Construction and Demolition,1101 W KINZIE ST,1101,,W,KINZIE,ST,3308,2023-08-16T00:00:00Z,Power Construction,DEPT. OF PUBLIC HEALTH,Alleged violation not found,2023-08-16T00:00:00Z,41.88886831025,-87.65462575869,POINT (-87.654625758693 41.888868310247)
601407237,Air Pollution Work Order,3434 E 95TH ST,3434,,E,95TH,ST,13776,2023-08-02T00:00:00Z,Steel barrels and industrial waste being dumped in private lot,DEPT. OF PUBLIC HEALTH,Alleged violation not found,2023-08-02T00:00:00Z,41.72300436266,-87.54029269283,POINT (-87.540292692835 41.723004362661)
601460704,Air Pollution Work Order,3823 S HALSTED ST,3823,,S,HALSTED,ST,10937,2023-10-25T00:00:00Z,The business has been an issue in the past but after complaints the smell stopped for months. Now it is back and smells of chemicals/meat/marijuana. The smell consumes the area and enters my home daily causing migraines. The city knows of the business.,DEPT. OF PUBLIC HEALTH,Complaint Valid,2023-10-30T00:00:00Z,41.82455722208,-87.6458152846,POINT (-87.645815284595 41.824557222083)
601436286,Air Pollution Work Order,4828 W AINSLIE ST,4828,,W,AINSLIE,ST,417337,2023-09-16T00:00:00Z,PER CALLER- THE PROPERTY HAS A METAL CHIMNEY THAT HAS SMOKE COMING FROM IT. THERE ARE BURNING STUFF ALL THE TIME. IT IS AFFECTING THEIR BREATHING.&nbsp;,DEPT. OF PUBLIC HEALTH,Resolved,2023-09-18T00:00:00Z,41.96994797325,-87.74903338891,POINT (-87.749033388913 41.969947973245)
601408350,Noise Complaint,313 W 63RD ST,313,,W,63RD,ST,129151,2023-08-03T00:00:00Z,,DEPT. OF PUBLIC HEALTH,Resolved,2023-08-03T00:00:00Z,41.77983271002,-87.63314639902,POINT (-87.633146399017 41.779832710019)
601464823,Illegal Dumping Work Order,1450 W FULLERTON AVE,1450,,W,FULLERTON,AVE,8386,2023-11-02T00:00:00Z,,DEPT. OF PUBLIC HEALTH,Complaint Valid,2023-11-03T00:00:00Z,41.92529857234,-87.66535357091,POINT (-87.665353570907 41.925298572341)
601480251,Air Pollution Work Order,1428 W BRYN MAWR AVE,1428,,W,BRYN MAWR,AVE,417337,2023-12-08T00:00:00Z,CALLER REPORTS A SMELL OF BURNING TAR OR SOME SORT OF CHEMICAL SMELL IN THE AIR. CALLER REPORTS THAT THERE ARE NO FACTORIES IN THE AREA BUT THERE IS A DEFINITE SMELL OF BURNING TAR OR GAS OF SOME SORT.,DEPT. OF PUBLIC HEALTH,Resolved,2023-12-08T00:00:00Z,41.98364544651,-87.66608357504,POINT (-87.666083575038 41.983645446506)
601479093,Air Pollution Work Order,4800 N WINTHROP AVE,4800,,N,WINTHROP,AVE,417337,2023-12-05T00:00:00Z,: Noticed strong smell of gas on Lawrence and Winthrop corner when walking eastbound on Lawrence. Like a wall of gas fumes it’s really strongAragon ballroom next door neighbor strong smell of gas leak,DEPT. OF PUBLIC HEALTH,Resolved,2023-12-06T00:00:00Z,41.9691779119,-87.65776997532,POINT (-87.657769975317 41.969177911898)
601375996,Noise Complaint,1327 S LOOMIS ST,1327,,S,LOOMIS,ST,129151,2023-06-13T00:00:00Z,,DEPT. OF PUBLIC HEALTH,Resolved,2023-06-15T00:00:00Z,41.86467383343,-87.66135875438,POINT (-87.661358754377 41.864673833434)
601412350,Construction and Demolition,7209 S WOLCOTT AVE,7209,,S,WOLCOTT,AVE,129151,2023-08-09T00:00:00Z,Demolition garbage everwhere,DEPT. OF PUBLIC HEALTH,Resolved,2023-08-10T00:00:00Z,41.76269810405,-87.67089881172,POINT (-87.670898811715 41.762698104051)
601375405,Noise Complaint,2634 W GLENLAKE AVE,2634,,W,GLENLAKE,AVE,417325,2023-06-13T00:00:00Z,: I am making this request because the large park flood light that comes on nightly on the north end of Green Briar Park (center of 2600 W Glenlake block) produces a very loud buzzing noise whenever it is on.&nbsp;,DEPT. OF PUBLIC HEALTH,Alleged violation not found,2023-06-14T00:00:00Z,41.99232767834,-87.69602336223,POINT (-87.696023362231 41.992327678337)
601481540,Noise Complaint,541 W 41ST ST,541,,W,41ST,ST,129151,2023-12-11T00:00:00Z,,DEPT. OF PUBLIC HEALTH,Resolved,2023-12-13T00:00:00Z,41.81978996921,-87.64015906863,POINT (-87.640159068632 41.819789969211)
601334565,Asbestos Work Order,2220 W CORTEZ ST,2220,,W,CORTEZ,ST,379542,2023-04-11T00:00:00Z,"significant damage to building after storm, roof falling off, concerns there are fiberglass and possibly asbestos filaments getting blown into neighboring yard and all over the neighborhood and it's a safety concern",DEPT. OF PUBLIC HEALTH,Resolved,2023-04-12T00:00:00Z,41.90046869488,-87.6829524202,POINT (-87.682952420199 41.900468694885)
601292853,Illegal Dumping Work Order,2020 W HARRISON ST,2020,,W,HARRISON,ST,379542,2023-01-08T00:00:00Z,,DEPT. OF PUBLIC HEALTH,Resolved,2023-01-09T00:00:00Z,41.87413819027,-87.67727182872,POINT (-87.677271828719 41.874138190275)
601410232,Air Pollution Work Order,2220 W 79TH ST,2220,,W,79TH,ST,249349,2023-08-04T00:00:00Z,There is a 30-40ft pile of dirt that may be contaminated. They arent doing any dust mitigation and it is causing havoc on our business as it is contaminating the paint we use on customer's cars and endangering the health of neighboring residents&nbsp;,DEPT. OF PUBLIC HEALTH,Alleged violation not found,2023-08-07T00:00:00Z,41.75026732358,-87.67901346126,POINT (-87.679013461258 41.750267323582)
601296348,Air Pollution Work Order,5492 N NORTHWEST HWY,5492,,N,NORTHWEST,HWY,10937,2023-01-18T00:00:00Z,"&nbsp;The facility emits a smell that reminds me of burning plastic. The facility is on a key walking path to a local school, as well as next to a Metra rail station. The burning plastic smell often happens during hours when children are walking to/from school and commuters are waiting for trains.Problem Timetable:&nbsp;Seemingly happening each weekday, although I do not walk by facility every day.",DEPT. OF PUBLIC HEALTH,Complaint Valid,2023-01-20T00:00:00Z,41.98037315766,-87.77794924914,POINT (-87.777949249145 41.980373157658)
601310938,Noise Complaint,4717 N WINTHROP AVE,4717,,N,WINTHROP,AVE,417325,2023-02-27T00:00:00Z,"Unusual high-pitched grinding noise coming from Christopher House HVAC on roof. New about a month ago. On/off in 15-min increments, 24/7. Never heard it in last two years until now. Can even hear it with windows closed.",DEPT. OF PUBLIC HEALTH,Resolved,2023-02-27T00:00:00Z,41.96776922913,-87.65746701718,POINT (-87.657467017176 41.967769229128)
601424847,Noise Complaint,5057 N NEVA AVE,5057,,N,NEVA,AVE,417325,2023-08-27T00:00:00Z,The residence emits a high-pitched noise when someone walks past the front or side of the property on the sidewalk. It is painful and distracting for pedestrians. You likely will need a special device to hear/measure the noise because it is so high.,DEPT. OF PUBLIC HEALTH,Alleged violation not found,2023-08-28T00:00:00Z,41.97354713514,-87.80576746564,POINT (-87.805767465642 41.973547135143)
601485710,Construction and Demolition,2051 N KENMORE AVE,2051,,N,KENMORE,AVE,84397,2023-12-29T00:00:00Z,,DEPT. OF PUBLIC HEALTH,Resolved,2024-01-03T00:00:00Z,41.91959175045,-87.65448693823,POINT (-87.65448693823 41.919591750448)
601409135,Air Pollution Work Order,212 E CULLERTON ST,212,,E,CULLERTON,ST,84397,2023-08-03T00:00:00Z,DUST COMING FROM GARAGE,DEPT. OF PUBLIC HEALTH,Resolved,2023-08-04T00:00:00Z,41.85562995961,-87.62173466114,POINT (-87.621734661138 41.855629959606)
